"Country","timePeriod","cvG","cvR","cvL","ratioStabilityG","ratioStabilityR","benefitStabilityG","benefitStabilityR","yieldG","yieldR","yieldL","ratioYieldG","ratioYieldR","benefitYieldG","benefitYieldR","asynchrony","diversity","meanNitrogen_t_ha","meanIrrigation_share","instabilityTemp","instabilityPrec"
"Czech Republic",2009,0.0229965996711918,0.0910593445723305,0.0736506287641796,0.312239013530001,1.23636886881022,"loser","winner",10543096.6104152,11885958.1377525,17669232.7728277,1.67590542188268,1.48656360455336,"winner","winner",0.589151250424258,6.7806638436933,0.108673395288524,0.88125,-15.4671200121535,-6.80315586854395
"Democratic Republic of the Congo",1969,0.166010364294428,0.125018166463577,0.0136383602856999,12.1723111002202,9.16665668340356,"winner","winner",5919772.29965368,3318503.09121461,4808272.34614075,0.812239407657969,1.44892809015913,"loser","winner",0.75248055005798,9.20377172788941,0.00047893039049236,0.01,-110.482073061882,-24.3410389315324
"Democratic Republic of the Congo",1977,0.180535084712253,0.24245198306671,0.0186280437556849,9.69157508324822,13.0154291157234,"winner","winner",6962007.5412524,3572382.63125238,4834648.45176744,0.694433096074718,1.35334003963415,"loser","winner",0.612063504332813,8.89859359519417,0.000528131147540984,0.025,-159.265235514259,-47.5521438622818
"Democratic Republic of the Congo",1985,0.249441321355521,0.131500442219913,0.0523636930475683,4.76363118867349,2.51129044890808,"winner","winner",7508702.42075774,4128292.52236894,5153782.378318,0.686374567737618,1.24840532747922,"loser","winner",0.29488801921235,8.82460568630133,0.000359102482495226,0.03625,-126.779559926369,-27.9470557531239
"Democratic Republic of the Congo",1993,0.150120350737061,0.106364108585852,0.0622491641296622,2.41160428153488,1.70868332246679,"winner","winner",8372439.86277396,4547510.25089823,5105363.81283362,0.609782082225923,1.1226723044385,"loser","winner",0.33761338522946,8.47175388293709,0.000224690553745928,0.04,-97.3296517594649,-14.4888410568801
"Democratic Republic of the Congo",2001,0.0419899746494196,0.0295760277820717,0.0865978896383405,0.484884502668398,0.341532893071532,"loser","loser",9372634.87375363,4781472.06732183,5072250.29634932,0.541176559705024,1.06081353711439,"loser","winner",0.200740084572204,8.62597999024343,0.000238093641480062,0.04,-117.948361178297,-18.4320254700675
"Democratic Republic of the Congo",2009,0.0229965996711918,0.0285032764621177,0.203848348462723,0.112812293278879,0.1398258885935,"loser","loser",10543096.6104152,5248173.9903483,5187092.98912594,0.491989515110937,0.988361475565655,"loser","loser",0.129477117037744,7.85617624892353,0.000729204699353674,0.04,-37.9978525887714,-21.0755240832376
"Denmark",1961,0.0931917991033935,0.0853072156073983,0.0524929671534542,1.77531970770414,1.62511704392737,"winner","winner",4963730.39101637,7548560.10709302,13017104.6620903,2.62244393564353,1.72444869980684,"winner","winner",0.817127476905844,4.44410733880462,0.067728620972894,1.97375,-11.8674728845025,-8.14201632384396
"Denmark",1969,0.166010364294428,0.1886413313912,0.0784882770976885,2.11509757167694,2.40343320514491,"winner","winner",5919772.29965368,9296818.57426619,13128479.9412304,2.21773393919196,1.41214758966797,"winner","winner",0.514053819490304,2.98972963632222,0.11952311800253,4.55625,-27.1580989660989,-5.69707867434568
"Denmark",1977,0.180535084712253,0.10386875309333,0.0381981208497383,4.72628183523563,2.7192110706682,"winner","winner",6962007.5412524,11432448.2348185,13952034.653913,2.00402463962329,1.22038905117636,"winner","winner",0.747825914458059,2.62910679269339,0.146918030460694,12.89125,-16.9639673130625,-10.1800654581383
"Denmark",1985,0.249441321355521,0.268867077678918,0.110465685844096,2.25808873995104,2.43394204837853,"winner","winner",7508702.42075774,12184855.3396584,17370035.2478512,2.31332050126689,1.42554300101672,"winner","winner",0.482466634164668,4.18719721339958,0.145843847049689,15.22375,-8.91960413648722,-5.5888607855423
"Denmark",1993,0.150120350737061,0.131117895461349,0.0479551256813448,3.13043389218891,2.73417895581402,"winner","winner",8372439.86277396,9391872.49468765,19996284.4664785,2.38834614451961,2.12910518938465,"winner","winner",0.773175551769021,4.2093628864636,0.118860043356422,17.255,-13.0337041569056,-7.38230367860264
"Denmark",2001,0.0419899746494196,0.175839847630873,0.040193350984788,1.04469952419025,4.37484915595675,"winner","winner",9372634.87375363,10653599.7435754,20156626.3993948,2.15058269855788,1.89200147223009,"winner","winner",0.659704623406186,4.29578927101733,0.0835706120248045,16.645,-24.8731556551092,-8.43182008608289
"Denmark",2009,0.0229965996711918,0.0910593445723305,0.0477499236178809,0.481604951983216,1.9070050310663,"loser","winner",10543096.6104152,11885958.1377525,21480222.0152021,2.03737315600262,1.80719314053245,"winner","winner",0.799082024149482,4.61769378746375,0.0809644440516393,14.5025,-11.7599621790316,-14.1015313550347
"Djibouti",1961,0.0931917991033935,0.0921678959536411,0.246142896186629,0.378608525970761,0.374448734379717,"loser","loser",4963730.39101637,3092982.20969031,1127093.52984798,0.227065823697406,0.364403495861307,"loser","loser",0,1,0,0.08,-93.7826841780343,-2.14370089752298
"Djibouti",1969,0.166010364294428,0.125018166463577,0.736342459891325,0.225452657339533,0.169782639564243,"loser","loser",5919772.29965368,3318503.09121461,1056053.34847272,0.178394251504319,0.318231841117917,"loser","loser",0,1,0.0625,0.08,-77.2231118615025,-2.19007052731231
"Djibouti",1977,0.180535084712253,0.24245198306671,0.423701559415882,0.426090205948593,0.572223485325274,"loser","loser",6962007.5412524,3572382.63125238,1105996.03174603,0.158861653796352,0.309596184370177,"loser","loser",0,1,0.240625,0.08,-82.2110942607623,-2.15740075832838
"Djibouti",1985,0.249441321355521,0.131500442219913,0.0997056892052939,2.50177621100359,1.31888604620298,"winner","winner",7508702.42075774,4128292.52236894,1110474.05204185,0.147891604942547,0.26899112551371,"loser","loser",0.0326204354455557,1.01024045918298,0.025,0.0775,-48.0602278190386,-4.00920952750878
"Djibouti",1993,0.150120350737061,0.106364108585852,0.0238796436590536,6.28654065698943,4.45417486560881,"winner","winner",8372439.86277396,4547510.25089823,1197592.45310097,0.143039839369378,0.263351237716159,"loser","loser",0.0155998382071587,1.0113366799641,0,0.0675,-73.0622233300553,-5.86229662762604
"Djibouti",2001,0.0419899746494196,0.0295760277820717,0.0346739978548134,1.21099317203743,0.852974263478705,"winner","loser",9372634.87375363,4781472.06732183,1284399.59544012,0.137037195275455,0.26862011894164,"loser","loser",0.0163003978265558,1.01095045357018,0,0.06,-88.0169760780956,-3.10432571815559
"Dominican Republic",1961,0.0931917991033935,0.243487182976247,0.156763858749204,0.594472475014058,1.55320993575303,"loser","winner",4963730.39101637,6663316.85988085,6092085.37403067,1.22731995779957,0.914272201388246,"winner","loser",0.252742633296584,11.1755227865061,0.010173125374925,5.15625,-286.252420815212,-6.8623707810335
"Dominican Republic",1969,0.166010364294428,0.279315663568029,0.0457728271548505,3.62683221931673,6.10221567968912,"winner","winner",5919772.29965368,7715707.39964589,6678727.29288344,1.12820678816889,0.865601421483395,"winner","loser",0.708219681901388,11.2642116311525,0.0261434092333403,5.47125,-84.9670772387464,-7.74864754688713
"Dominican Republic",1977,0.180535084712253,0.551588449996387,0.0732373242980384,2.46506936787543,7.53152105546216,"winner","winner",6962007.5412524,8788806.25691175,7153023.65040851,1.02743692936617,0.813878863785759,"winner","loser",0.617803688834111,10.7920497393442,0.0214428317008014,6.4575,-100.926551749381,-6.11989370873933
"Dominican Republic",1985,0.249441321355521,0.286326952489152,0.0658736199908748,3.78666484990616,4.34661025959732,"winner","winner",7508702.42075774,9280380.12309927,6386148.24181454,0.850499578217415,0.68813433901475,"loser","loser",0.719667919392559,13.8296309841863,0.0272076648841355,8.54375,-129.542824884039,-7.97619604197419
"Dominican Republic",1993,0.150120350737061,0.080628403671575,0.0466578620343375,3.21747170126614,1.72807754483558,"winner","winner",8372439.86277396,11244528.1930204,5892581.13215123,0.703806922322748,0.524039873527893,"loser","loser",0.875211279260269,12.9073852905578,0.0369984024057889,10.24375,-53.0264363254311,-5.48832927589327
"Dominican Republic",2001,0.0419899746494196,0.051373124396734,0.0539483403611559,0.778336726733735,0.952265149452566,"loser","loser",9372634.87375363,12646196.4426154,7215328.22833169,0.769829223640933,0.570553230061914,"loser","loser",0.845409483122976,13.6689744448193,0.0369326903757283,11.78625,-61.164398014104,-5.35597015516709
"Dominican Republic",2009,0.0229965996711918,0.0520572105434014,0.043777745647303,0.525303423718176,1.18912497145929,"loser","winner",10543096.6104152,14280014.9451006,8386134.31711899,0.795414727475283,0.587263693305602,"loser","loser",0.886116176157432,14.6181229933724,0.0374917504,12.9575,-132.542233952186,-4.73796965990393
"Ecuador",1961,0.0931917991033935,0.243487182976247,0.118026730827695,0.78958214338278,2.06298337053587,"loser","winner",4963730.39101637,6663316.85988085,4980279.07071356,1.00333391993391,0.747417416196926,"winner","loser",0.644136318277362,14.3783492575639,0.00487907897994553,9.57375,-135.027649118216,-5.12720566987192
"Ecuador",1969,0.166010364294428,0.279315663568029,0.0394117210616534,4.21220793770287,7.08712169994007,"winner","winner",5919772.29965368,7715707.39964589,5017097.86875823,0.84751534599595,0.650244703290393,"loser","loser",0.920155388644533,14.1592818399926,0.00884149897929425,9.7475,-58.9274079551149,-6.77739077943081
"Ecuador",1977,0.180535084712253,0.551588449996387,0.0927007196604357,1.9475046728176,5.95020677311746,"winner","winner",6962007.5412524,8788806.25691175,5286151.16735274,0.759285469892182,0.601464068364867,"loser","loser",0.649692285449658,13.3369351058312,0.0167613658728597,9.5875,-61.043755007983,-2.20974560944685
"Ecuador",1985,0.249441321355521,0.286326952489152,0.0787872150396367,3.1660126738841,3.63418039773465,"winner","winner",7508702.42075774,9280380.12309927,5028565.58031948,0.669698344472682,0.541849096008811,"loser","loser",0.80426764477527,12.7464802454036,0.0133452852356294,10.13375,-50.1760228111328,-4.34700516200972
"Ecuador",1993,0.150120350737061,0.080628403671575,0.0635980574097192,2.36045497065951,1.26778091903249,"winner","winner",8372439.86277396,11244528.1930204,5916113.8296746,0.706617655861486,0.526132686771758,"loser","loser",0.871537555757376,13.0805564821766,0.0224498310317493,10.5975,-38.85300502064,-8.4875159472744
"Ecuador",2001,0.0419899746494196,0.051373124396734,0.0452756737266006,0.927429040658304,1.13467388043639,"loser","winner",9372634.87375363,12646196.4426154,7485723.05412634,0.798678616521033,0.591934744023176,"loser","loser",0.840011341012723,14.1976936029002,0.0557800897391647,13.85125,-66.6664970911102,-11.3315065217788
"Ecuador",2009,0.0229965996711918,0.0520572105434014,0.0946947624207072,0.242849753073176,0.549736957067627,"loser","loser",10543096.6104152,14280014.9451006,9639437.60512945,0.914289033034844,0.675029938146996,"loser","loser",0.574085629318986,13.583426020648,0.0651641315697016,22.38,-57.9975297906559,-9.77660377874456
"Egypt",1961,0.0931917991033935,0.0921678959536411,0.0796884470100648,1.16945181641729,1.1566029884106,"winner","winner",4963730.39101637,3092982.20969031,8661555.3625322,1.74496894074029,2.80038964834507,"winner","winner",0.619928234379181,11.0630553221134,0.0913622591487952,100,-39.2617721109883,-3.47405600114246
"Egypt",1969,0.166010364294428,0.125018166463577,0.0108026546716622,15.3675526377706,11.5729114984604,"winner","winner",5919772.29965368,3318503.09121461,10202153.5413069,1.72340303391463,3.07432395296423,"winner","winner",0.968720605338261,12.4173029367987,0.127540727979503,100,-85.9822847541894,-3.23353229626109
"Egypt",1977,0.180535084712253,0.24245198306671,0.0324093840845993,5.57045713182937,7.48091918173544,"winner","winner",6962007.5412524,3572382.63125238,11197808.6218951,1.60841661769885,3.13454906087969,"winner","winner",0.693474103084441,14.1165398704236,0.222654433801433,100.56125,-58.0491488182164,-5.53377077057507
"Egypt",1985,0.249441321355521,0.131500442219913,0.0566806926778353,4.40081639039433,2.3200217923825,"winner","winner",7508702.42075774,4128292.52236894,13377231.8597754,1.7815637256837,3.24037887026937,"winner","winner",0.701125975276942,15.5574368074771,0.286685212738263,99.78625,-94.2806238682535,-3.75012085985328
"Egypt",1993,0.150120350737061,0.106364108585852,0.0227426576027863,6.60082710468581,4.67685485327011,"winner","winner",8372439.86277396,4547510.25089823,16490396.5941875,1.96960466297382,3.62624726154938,"winner","winner",0.899293675958273,16.0690261579056,0.287064201296226,100.0725,-62.1285137181165,-1.77783306203813
"Egypt",2001,0.0419899746494196,0.0295760277820717,0.0266537898100726,1.57538477449654,1.10963686563232,"winner","winner",9372634.87375363,4781472.06732183,18737697.8199188,1.99919212391281,3.91881361139353,"winner","winner",0.874433385648124,17.4294650873502,0.371485441785136,100.165,-118.270159451179,-3.50037762527709
"Egypt",2009,0.0229965996711918,0.0285032764621177,0.0424345763400035,0.541930700260406,0.67169932919178,"loser","loser",10543096.6104152,5248173.9903483,19325220.6072748,1.83297387109058,3.6822751385177,"winner","winner",0.7061945886731,16.5079967416861,0.360298288459073,98.475,-45.612498328197,-2.9163907284656
"El Salvador",1961,0.0931917991033935,0.243487182976247,0.0806656902895073,1.15528422020478,3.01847268773598,"winner","winner",4963730.39101637,6663316.85988085,3857457.34297789,0.777128699407069,0.578909486685715,"loser","loser",0.811634345994081,5.89591235860719,0.0404803959627329,1.51875,-122.402239597506,-15.424639477133
"El Salvador",1969,0.166010364294428,0.279315663568029,0.0968741581706154,1.71367026490232,2.88328351794393,"winner","winner",5919772.29965368,7715707.39964589,5225500.49418997,0.882719846250787,0.677254880664576,"loser","loser",0.659005324903817,5.93102985585902,0.0899169317118803,2.13375,-99.2624370991977,-10.9640152452883
"El Salvador",1977,0.180535084712253,0.551588449996387,0.119407075551644,1.51192953916848,4.61939501866306,"winner","winner",6962007.5412524,8788806.25691175,5571067.67045716,0.80020994482505,0.633882180082867,"loser","loser",0.4473839198688,5.9178460294058,0.0784585561497326,2.65125,-78.5150891609846,-13.4716078982138
"El Salvador",1985,0.249441321355521,0.286326952489152,0.098383169313576,2.53540644295041,2.91032454521305,"winner","winner",7508702.42075774,9280380.12309927,5978936.20740575,0.796267566933673,0.644255529202292,"loser","loser",0.662075337369485,5.99612878450925,0.072019705974351,2.835,-67.0773451366386,-9.2651420570778
"El Salvador",1993,0.150120350737061,0.080628403671575,0.0539729824824177,2.78139809646362,1.49386600412235,"winner","winner",8372439.86277396,11244528.1930204,6808933.27710451,0.813255560948104,0.60553303439898,"loser","loser",0.837592614790168,5.62484535381378,0.063750256485417,3.0575,-84.0925589798487,-5.72655510377339
"El Salvador",2001,0.0419899746494196,0.051373124396734,0.0505032709799881,0.831430793186803,1.01722370452184,"loser","winner",9372634.87375363,12646196.4426154,8033315.70417431,0.857103238564234,0.635235720133486,"loser","loser",0.720115179135154,5.5734500723979,0.0581087015821058,2.91375,-61.8640638602716,-6.08191216119691
"El Salvador",2009,0.0229965996711918,0.0520572105434014,0.0636062457208652,0.361546250852659,0.818429227404075,"loser","loser",10543096.6104152,14280014.9451006,9025365.77589907,0.856045060516964,0.632027754214334,"loser","loser",0.627195773735527,5.25288433470184,0.0706900283171521,2.88625,-56.1365470275929,-7.49901486934441
"Eritrea",1993,0.150120350737061,0.106364108585852,0.462426735753287,0.324635967452264,0.230012887149758,"loser","loser",8372439.86277396,4547510.25089823,1808246.16888631,0.215976011595646,0.397634324964775,"loser","loser",0.189667518522263,9.88786088184589,0.00749784133837021,0.295,-46.2185894871098,-7.44663620438325
"Eritrea",2001,0.0419899746494196,0.0295760277820717,0.471021209279355,0.0891466749738567,0.0627912866754385,"loser","loser",9372634.87375363,4781472.06732183,1761271.58829986,0.187916376987221,0.368353419930438,"loser","loser",0.266843856703844,8.56279892951275,0.00214377731769036,0.28,-38.9574848370669,-7.22329304054843
"Eritrea",2009,0.0229965996711918,0.0285032764621177,0.0955512849150161,0.240672845913533,0.298303434511307,"loser","loser",10543096.6104152,5248173.9903483,2018106.71154221,0.191414988035734,0.384535024039529,"loser","loser",0.762928874101786,7.61677337665803,0.00131682442196532,0.28,-93.0427935217045,-5.72871286882459
"Estonia",1993,0.150120350737061,0.131117895461349,0.154838202675806,0.969530439793188,0.84680584762327,"loser","loser",8372439.86277396,9391872.49468765,6118376.77254169,0.730775839877404,0.651454411886708,"loser","loser",0.371696583577758,5.76691459419926,0.0244073519400953,0.165,-6.88918160335883,-11.6216140880873
"Estonia",2001,0.0419899746494196,0.175839847630873,0.114969765355111,0.365226235956242,1.52944425943422,"loser","winner",9372634.87375363,10653599.7435754,7749618.15685773,0.826834530656809,0.727417806505365,"loser","loser",0.397372405162639,6.10377603062674,0.039015666937145,0.155,-14.8918978082396,-5.23285722376538
"Estonia",2009,0.0229965996711918,0.0910593445723305,0.192804007297479,0.119274490159897,0.472289688625789,"loser","loser",10543096.6104152,11885958.1377525,10111495.8847281,0.959063191618603,0.8507093637333,"loser","loser",0.245209381235445,5.220071871204,0.050183329165304,0.1125,-9.76921331696202,-6.209528005934
"Ethiopia",1961,0.0931917991033935,0.0921678959536411,0.0356653356758819,2.61295168929008,2.58424305300926,"winner","winner",4963730.39101637,3092982.20969031,2233076.55210157,0.44987869529399,0.721981699443775,"loser","loser",0.77103086084587,11.6226483315384,6.48692479221569e-05,0.26,-85.3045691059003,-12.0141124557624
"Ethiopia",1969,0.166010364294428,0.125018166463577,0.100160467024197,1.65744399189276,1.24817874934005,"winner","winner",5919772.29965368,3318503.09121461,2608808.12015475,0.440693997690987,0.786140030142294,"loser","loser",0.720792227363638,13.3750188727542,0.00043744132535665,0.26375,-56.3596947293659,-34.3205268635512
"Ethiopia",1977,0.180535084712253,0.24245198306671,0.0882581933686954,2.0455334266596,2.74707620689532,"winner","winner",6962007.5412524,3572382.63125238,3589860.21488443,0.515635783732382,1.00489241647273,"loser","winner",0.663697647821935,13.7637828930187,0.0010120805244489,0.27375,-77.6809928558509,-14.3030808016524
"Ethiopia",1985,0.249441321355521,0.131500442219913,0.0863916766050221,2.88733048318941,1.52214249552218,"winner","winner",7508702.42075774,4128292.52236894,3444405.25411181,0.458721768569465,0.834341373691055,"loser","loser",0.554344626465418,14.1326875967852,0.00216830368993894,0.28625,-50.2571470948854,-14.9894480277829
"Ethiopia",1993,0.150120350737061,0.106364108585852,0.136605013887824,1.09893734105789,0.778625217030429,"winner","loser",8372439.86277396,4547510.25089823,3715992.55554501,0.443836279083625,0.817148802426784,"loser","loser",0.373276580981562,12.2877562014359,0.00570682868998222,0.95,-58.9811996251025,-14.0044171023925
"Ethiopia",2001,0.0419899746494196,0.0295760277820717,0.0687529246041504,0.610737287048946,0.430178468077651,"loser","loser",9372634.87375363,4781472.06732183,4247380.39081301,0.453168233695631,0.888299739287617,"loser","loser",0.697797340325266,12.9256930476619,0.00639159046384411,1.28375,-98.3515135658897,-13.1764710634519
"Ethiopia",2009,0.0229965996711918,0.0285032764621177,0.0298420630042434,0.770610251306076,0.955137600844307,"loser","loser",10543096.6104152,5248173.9903483,6335475.2138422,0.60091218433715,1.20717705348441,"loser","winner",0.877583309485454,14.1025313488097,0.0105085720128444,2.01,-63.1065795828384,-28.690551070151
"Fiji",1961,0.0931917991033935,0.28282844914005,0.114699461736061,0.812486804147696,2.46582193899807,"loser","winner",4963730.39101637,4423198.69375667,12009821.4197741,2.41951525842543,2.71518922193704,"winner","winner",0.392761875800705,4.63032752633657,0.0279430693069307,0.44625,-80.2186296130572,-8.81491330250334
"Fiji",1969,0.166010364294428,0.138533424238526,0.179505987841401,0.924817975660528,0.771748206867197,"loser","loser",5919772.29965368,4633868.62721856,12332344.6255083,2.08324644956864,2.66134964488855,"winner","winner",0.158639705272462,3.73108755040759,0.0461886949293433,0.4275,-76.5528815789442,-5.50730214632705
"Fiji",1977,0.180535084712253,0.826041398650133,0.19804947691897,0.911565572001574,4.17088402100704,"loser","winner",6962007.5412524,8243344.22873533,13671929.0716436,1.96379118962922,1.65854156908611,"winner","winner",0.210479720867475,2.87752338326115,0.0587188612099644,0.335,-155.293719770036,-9.70024124672193
"Fiji",1985,0.249441321355521,0.647171259338723,0.117161666738816,2.12903527492137,5.5237457553539,"winner","winner",7508702.42075774,7360424.66527368,10383035.9666796,1.38280030088498,1.4106571887987,"winner","winner",0.426104173768006,4.21093012151191,0.0461071231363887,0.31625,-89.2917232601083,-6.34610443916917
"Fiji",1993,0.150120350737061,0.167749130943606,0.118703124679924,1.26467059011169,1.41318209942604,"winner","winner",8372439.86277396,6647379.49122895,10047017.8536267,1.20001075174016,1.51142534691806,"winner","winner",0.499395564081709,4.16503995717486,0.0317919075144509,0.69,-77.5732181285256,-3.90584452350366
"Fiji",2001,0.0419899746494196,0.286230428263433,0.0720846926241657,0.582508895034711,3.97075187315812,"loser","winner",9372634.87375363,5918710.66553986,9070159.88923689,0.967727860031786,1.53245536093621,"loser","winner",0.500010372765026,4.66309207169781,0.0231389026198715,0.87375,-128.547189958037,-6.86450045392127
"Fiji",2009,0.0229965996711918,0.0861267403288696,0.0759667393475838,0.302719319911461,1.13374275463896,"loser","winner",10543096.6104152,6776698.86733588,7877306.4096582,0.74715301402782,1.16241057244366,"loser","winner",0.784407423780692,5.74813821669941,0.0145938779586538,0.94,-86.0458584786584,-4.02213327839137
"Finland",1961,0.0931917991033935,0.0853072156073983,0.10281164303015,0.906432349068334,0.829742751824148,"loser","loser",4963730.39101637,7548560.10709302,6769888.610502,1.36387113666659,0.896845029311042,"winner","loser",0.583214794914913,4.90396461596208,0.0332774456985109,0.2075,-4.77915607141127,-9.58427952171178
"Finland",1969,0.166010364294428,0.1886413313912,0.10414324724638,1.59405788357726,1.81136402387105,"winner","winner",5919772.29965368,9296818.57426619,8925630.35208821,1.50776582278517,0.96007362957416,"winner","loser",0.46947253319816,4.35683459769349,0.0742175432282059,1.05,-3.90887106375187,-5.63200788115278
"Finland",1977,0.180535084712253,0.10386875309333,0.128999947300019,1.39949735244757,0.805184461446014,"winner","loser",6962007.5412524,11432448.2348185,9595916.80123482,1.37832611418123,0.839357992630977,"winner","loser",0.386191510363089,4.34843753470184,0.0817757068694534,2.0525,-5.05921519459809,-8.0995996243692
"Finland",1985,0.249441321355521,0.268867077678918,0.198337488772771,1.25766098430992,1.35560392209539,"winner","winner",7508702.42075774,12184855.3396584,10245754.6149026,1.36451733478988,0.840859766431162,"winner","loser",0.290942822825765,4.52920243800059,0.0889804333364488,2.6525,-4.11007655742361,-17.6154724546944
"Finland",1993,0.150120350737061,0.131117895461349,0.156158085693951,0.961335751971735,0.839648455465336,"loser","loser",8372439.86277396,9391872.49468765,10834470.5284774,1.29406370258331,1.1536006834213,"winner","winner",0.258981907793564,4.59738753937427,0.0802380857268406,3.8025,-5.88680760949799,-11.7230701685267
"Finland",2001,0.0419899746494196,0.175839847630873,0.0445301236726416,0.942956614226009,3.94878417413661,"loser","winner",9372634.87375363,10653599.7435754,11629884.9006519,1.24083409385969,1.09163899344587,"winner","winner",0.862333481681827,4.67807875229563,0.0805737489442863,3.85125,-11.5955312642584,-7.45191815865582
"Finland",2009,0.0229965996711918,0.0910593445723305,0.0926445810931961,0.248223904731765,0.982889052957443,"loser","loser",10543096.6104152,11885958.1377525,12207344.3171976,1.15785188813867,1.02703914785164,"winner","winner",0.631958624355389,4.80533247731104,0.0683167364458752,3.42375,-5.55707406839347,-8.12325861850121
"France",1961,0.0931917991033935,0.0853072156073983,0.0556981726048947,1.67315721046122,1.5315981048883,"winner","winner",4963730.39101637,7548560.10709302,10194983.7801711,2.05389555375983,1.35058655366489,"winner","winner",0.76269388431288,8.98566076397975,0.0436968099642313,1.77125,-16.2044985114249,-7.40499157946574
"France",1969,0.166010364294428,0.1886413313912,0.133295441160584,1.24543167304898,1.41521217641599,"winner","winner",5919772.29965368,9296818.57426619,12708732.7956351,2.14682797789006,1.36699804283728,"winner","winner",0.254516901148661,8.75338081572963,0.0842459610378427,2.8775,-44.7798968225938,-12.1106813381333
"France",1977,0.180535084712253,0.10386875309333,0.0450579711041843,4.00672911558345,2.3052248147872,"winner","winner",6962007.5412524,11432448.2348185,14909911.3937052,2.14161092261946,1.30417484404572,"winner","winner",0.760755554723406,8.50146261746269,0.112954467557805,4.34875,-21.0668448939444,-15.6497847911958
"France",1985,0.249441321355521,0.268867077678918,0.021066830534091,11.8404769503352,12.7625784639901,"winner","winner",7508702.42075774,12184855.3396584,18613827.2962266,2.47896723737098,1.52761988364717,"winner","winner",0.939010176591616,8.71313228286091,0.130752239418336,6.01125,-16.2471876040031,-8.58082505483334
"France",1993,0.150120350737061,0.131117895461349,0.0731757726459838,2.0515034595306,1.79182112767955,"winner","winner",8372439.86277396,9391872.49468765,20607310.8225246,2.46132682471092,2.1941642451152,"winner","winner",0.420471246031881,8.40944786606111,0.124656522114754,8.5975,-21.0806953066299,-10.7051791396443
"France",2001,0.0419899746494196,0.175839847630873,0.0768704904022639,0.546243095753464,2.28748179842098,"loser","winner",9372634.87375363,10653599.7435754,20808631.4189531,2.22014745044895,1.95320191482711,"winner","winner",0.420687621159989,8.37101382244048,0.11708364382658,9.0975,-33.6672262932303,-8.97022311564718
"France",2009,0.0229965996711918,0.0910593445723305,0.0754062985522553,0.304969214942377,1.20758273938122,"loser","winner",10543096.6104152,11885958.1377525,21614224.8370864,2.0500831620697,1.81846718510935,"winner","winner",0.505190465239742,8.27003936450821,0.107839952432326,9.65375,-18.2107904519468,-9.83614521828889
"French Guiana",1961,0.0931917991033935,0.243487182976247,0.15330079313591,0.60790161092496,1.58829695525699,"loser","winner",4963730.39101637,6663316.85988085,8945916.82103373,1.80225679404839,1.34256212171091,"winner","winner",0.907180545398137,4.78578716778119,0,18.45375,-252.309365528724,-6.45542756110885
"French Guiana",1969,0.166010364294428,0.279315663568029,0.186378404676559,0.890716736107502,1.49864821545583,"loser","winner",5919772.29965368,7715707.39964589,7604768.8577709,1.2846387450098,0.98562172771351,"winner","loser",0.82424280919709,9.87801663654702,0,15.72125,-76.3950475979154,-6.44781744569274
"French Guiana",1977,0.180535084712253,0.551588449996387,0.255567966339103,0.706407329910465,2.15828477213966,"loser","winner",6962007.5412524,8788806.25691175,5845035.84228205,0.839561837249976,0.665054578679028,"loser","loser",0.525947096079993,7.9474562126566,0.0444117647058824,13.74625,-89.4561460648742,-12.2292307349297
"French Guiana",1985,0.249441321355521,0.286326952489152,0.235055089949422,1.06120365829642,1.21812700397495,"winner","winner",7508702.42075774,9280380.12309927,8616763.14710056,1.14757020111486,0.928492479058381,"winner","loser",0.288052513128306,5.90939614225996,0.0614861111111111,12.7325,-91.539982542036,-3.95676663469174
"French Guiana",1993,0.150120350737061,0.080628403671575,0.139611855302545,1.07526936313355,0.577518316742155,"winner","loser",8372439.86277396,11244528.1930204,6800310.18684216,0.812225623390633,0.604766164494407,"loser","loser",0.5443963155503,6.16564953902601,0.0547169811320755,16.60375,-92.0368455892091,-5.39594030017165
"French Guiana",2001,0.0419899746494196,0.051373124396734,0.100511025446117,0.417764861745738,0.511119294313383,"loser","loser",9372634.87375363,12646196.4426154,6506488.4415087,0.694200566772204,0.514501610901996,"loser","loser",0.69642110580992,6.60815024573969,0.0251968503937008,24.52,-127.373497992226,-5.69335339610035
"Gabon",1961,0.0931917991033935,0.0921678959536411,0.0549691334017315,1.69534779495829,1.67672092044911,"winner","winner",4963730.39101637,3092982.20969031,3666721.09939462,0.738702711579754,1.18549698989758,"loser","winner",0.821311750374526,8.91849632689727,0,0.08,-151.341128725453,-16.7387075082261
"Gabon",1969,0.166010364294428,0.125018166463577,0.009368674007833,17.7197289771881,13.3442754395181,"winner","winner",5919772.29965368,3318503.09121461,3551762.103239,0.599982891816091,1.07029043083971,"loser","winner",0.991978568552607,8.62285872843102,0.000296027501909855,0.08,-85.1867224210956,-12.6848334378272
"Gabon",1977,0.180535084712253,0.24245198306671,0.0534368794247225,3.37847356836352,4.53716582399345,"winner","winner",6962007.5412524,3572382.63125238,4110037.15832649,0.590352299099511,1.15050306268162,"loser","winner",0.754227971016224,8.41531767112735,0.000693809258226436,0.08,-83.6766240868657,-7.64012075229687
